key,name,description,gender,image,birthdate,deathdate
Q12616843,조성모 (수영 선수),Olympic swimmer,M,,19850106,
Q626073,조성민,South Korean baseball player,M,,19730405,20130106
Q18648496,조수호,전 한진해운 회장,M,,19540621,20061126
Q12616878,조수훈,South Korean short track speed skater,M,,19890325,
Q21060511,조슈아 캐럿,,M,http://commons.wikimedia.org/wiki/Special:FilePath/YouTube%20FanFest%20Korea%202015%20in%20KoreanEnglishman%28Joshua%20Carrott%29%205.png,19890514,
Q494431,조승희,살인자,M,,19840118,20070416
Q56805535,조양래,"대한민국의 기업가, 한국타이어월드와이드 회장",M,,19370101,
Q626113,조양호,"대한민국의 기업가, 대한항공 회장",M,http://commons.wikimedia.org/wiki/Special:FilePath/Cho%20Yang-ho%20in%20the%202015-2016%20of%20Korea-France%20Bilateral%20Exchanges%20%28cropped%29.jpg,19490308,
Q56432700,조연주,한솔케미칼 부사장,F,,,
Q493135,조영남,South Korean singer,M,http://commons.wikimedia.org/wiki/Special:FilePath/Cho%20Youngnam.JPG,19450402,
Q6617014,조오련,South Korean swimmer,M,,19521005,20090804
Q482817,조용기,South Korean minister,M,,19360214,
Q56805596,조욱래,"대한민국의 기업가, 효성기계 회장",M,,19490101,
Q17964206,조운해,강북삼성병원 이사장,M,,19250805,
Q18648498,조원태,대한항공 사장,M,,19760125,
Q56813718,조윤경,기업가 조욱래의 자녀,F,,19780902,
Q56655703,조윤정,조중건 전 대한항공 부회장의 자녀,F,,19640101,
Q56432916,조은정,기업가 조동만의 자녀,F,,,
Q56651465,조인숙,기업가 조중열의 자녀,F,,19460101,
Q486241,조재현,대한민국의 배우,M,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%84%B1%EC%9A%B0%20%EB%90%98%EB%8A%94%20%EB%B0%A9%EB%B2%95%20%EA%B6%81%EA%B8%88%ED%95%B4%20%EB%A9%94%EB%A5%B4%EC%8B%9C%20%EC%84%B1%EC%9A%B0%20%EC%9D%B4%ED%98%84%EC%A7%84%EC%B2%98%EB%9F%BC%20%EB%84%88%EB%8F%84%20%EC%84%B1%EC%9A%B0%EA%B0%80%20%EB%90%A0%20%EC%88%98%20%EC%9E%88%EC%96%B4%21%20%EC%84%B1%EC%9A%B0%EA%B3%BC%20%288%29.png,19650630,
Q12617034,조재훈,South Korean actor,M,,19500301,20070123
Q55092110,조정호,"대한민국의 기업인, 메리츠증권회장",M,,19580101,
Q56660170,조주연,조중건 전 대한항공 부회장의 자녀,F,,19670101,
Q56651409,조중건,"대한민국의 기업가, 전 대한항공 부회장",M,,19320101,
Q56651392,조중열,"대한민국의 기업가, 전 한일개발 회장",M,,19150101,
Q18648500,조중훈,"대한민국의 기업가, 한진그룹 창업주",M,,19200211,20021117
Q56651443,조지호,한양대 경영학 교수,M,,19480101,
Q56655008,조진호,교수,M,,,
Q16091951,조철권,,M,,19290322,20070802
Q16182997,조충현,대한민국의 방송사 KBS의 아나운서,M,,19821031,
Q12617149,조향기,South Korean actress,F,,19791124,
Q17504204,조현문,"대한민국의 법조인, 기업인",M,,19690307,
Q51954789,조현민,대한민국의 기업인,F,,19830831,
Q56805962,조현범,"대한민국의 기업인, 한국타이어 타이어부문 사장",M,,19720101,
Q56804986,조현상,"대한민국의 기업인, 효성 부사장",M,,19710101,
Q56651533,조현숙,한진그룹 창업주 조중훈의 자녀,F,,19450101,
Q56805915,조현식,"대한민국의 기업인, 한국타이어 지주부문 사장",M,,19700101,
Q18642273,조현아,vice-president of Korean Air,F,,19741005,
Q18567368,조현준,"대한민국의 기업인, 효성그룹 사장",M,,19680116,
Q28415860,조혜정,South Korean actor,F,,19921222,
Q493901,조혜정,South Korean volleyball player,F,,19530305,
Q12617166,조홍제,"대한민국의 기업가, 효성그룹 창업주",M,,19060520,19840116
Q56812348,조희경,기업가 조양래의 자녀,F,,,
Q16183018,조희준,,M,,,
Q12617277,좌백,대한민국의 작가,M,,,
Q491095,주상욱,South Korean actor,M,,19780718,
Q6305309,주주 장,American television journalist and news anchor,F,http://commons.wikimedia.org/wiki/Special:FilePath/Juju%20Chang.jpg,19650917,
Q16068617,주호성,South Korean actor,M,,19481022,
Q12617992,지상욱,South Korean politician,M,,19650516,
Q491763,지성,South Korean actor,M,http://commons.wikimedia.org/wiki/Special:FilePath/180212%20%EC%A7%80%EC%84%B1.png,19770227,
Q12618040,지윤,고려의 무신 (?~1377),M,,t1085590025,13770101
Q12618245,진산,대한민국의 작가,F,,,
Q22975015,진송아,South Korean actor,F,,19660101,
Q483467,진안대군,son of King Taejo of Joseon Korean state,M,,13540101,13930101
Q3786443,진태현,South Korean actor,M,,19810215,
Q16631360,진형태,,M,,19670708,
Q56813111,차동완,대한민국의 교수,M,,19470101,
Q6694102,차예련,South Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%A0%9C19%ED%9A%8C%20%EB%B6%80%EC%B2%9C%EA%B5%AD%EC%A0%9C%ED%8C%90%ED%83%80%EC%8A%A4%ED%8B%B1%EC%98%81%ED%99%94%EC%A0%9C%20%ED%8F%90%EB%A7%89%EC%8B%9D%20%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB%2004.jpg,19850716,
Q6694102,차예련,South Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Cha%20Ye-ryeon.jpg,19850716,
Q12618516,차용애,대한민국의 제15대 대통령인 김대중의 첫째 부인,F,,19270428,19590625
Q489036,차인표,Korean actor,M,,19671014,
Q56813237,차진영,교수 차동완의 자녀,F,,19770829,
Q12618537,차현우,South Korean actor,M,,19800209,
Q12618606,창녕대군,연산군의 차남,M,,,
Q484809,창빈 안씨,,F,,14990101,15490101
Q17401456,채령,South Korean actress,F,,19510115,
Q489462,채림,South Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Chae-Rim%20retouched.jpg,19790328,
Q486151,채시라,South Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Chae%20Shi-ra%2C%202012%20%28cropped%29.jpg,19680625,
Q31179301,천규덕,,M,,19320101,
Q16079960,천승세,,M,,19390223,
Q625534,천호진,South Korean actor,M,,19600909,
Q12619169,청선공주,,F,,,
Q16170466,청연공주,,F,,,
Q56607378,최강민,기업가 최창근의 자녀,F,,19790101,
Q56702008,최경원,기업가 최종관의 자녀,F,,19630101,
Q31179365,최경원,대한민국 51대 법무장관,M,,19460101,
Q12619482,최규성,South Korean politician,M,,19500204,
Q56804650,최기선,대한민국의 기업가,M,,19380101,
Q56607376,최기호,"대한민국의 기업가, 영풍그룹 창업주",M,,19080101,19800101
Q493995,최덕신,South Korean politician,M,,19140917,19891114
Q6811459,최란,대한민국의 배우,F,,19601130,
Q623856,최명길,South Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Choi%20Myung-Gil.jpg,19621111,
Q56804661,최명석,대한민국의 법조인,M,,19620101,
Q5103939,최무룡,"South Korean actor, producer, and director",M,,19280225,19991111
Q491143,최민수,South Korean actor,M,http://commons.wikimedia.org/wiki/Special:FilePath/%EB%A6%AC%EB%B2%A0%EB%9D%BC%EB%A9%9402.jpg,19620501,
Q56669023,최성욱,변호사,M,,,
Q493021,최수종,대한민국 배우 (1962~),M,,19621228,
Q27514522,최순실,2016년 국정농단 사건의 주범 중 한 명,F,,19560623,
Q12619640,최승경,South Korean actor and comedian,M,,19711227,
Q18605825,최신원,"기업인, SKC 회장",M,,19521120,
Q56701967,최양분,상인 최학배의 자녀,F,,,
Q56702025,최예정,기업가 최종건의 자녀,F,,19620101,
Q11317852,최원영,South Korean actor,M,,19760110,
Q56697773,최윤원,"기업가, 전 SK 케미칼 회장",M,,19500101,20000831
Q56434903,최융호,"기업인, 제너럴 마리타임 사장",M,,19430101,
Q56651624,최은영,"대한민국의 기업가, 유수홀딩스 대표이사",F,,19620101,
Q56651616,최은정,기업가 최현열의 자녀,F,,19630101,
Q449397,최은희,South Korean actress,F,,19261120,20180416
Q12619791,최인규 (영화 감독),,M,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%82%AC%EB%9E%91%EC%9D%98%EB%A7%B9%EC%84%9C%20%E6%84%9B%E3%81%AE%E8%AA%93.jpg,19111210,
Q625555,최재성,South Korean actor,M,,19641118,
Q31178662,최재원,"기업인, SK그룹 수석부회장",M,,19630101,
Q56702017,최정원,신우인더스트리 사내이사,F,,19550101,
Q16173248,최종건,"기업가, 선경그룹 창업주",M,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%84%A0%EA%B2%BD%EB%8F%84%EC%84%9C%EA%B4%80%20%EC%B5%9C%EC%A2%85%EA%B1%B4%20%EB%8F%99%EC%83%81.jpg,19260109,19731115
Q56702004,최종관,전 SK그룹 부회장,M,,19340101,
Q56697812,최종분,상인 최학배의 자녀,F,,19320101,
Q56701982,최종욱,"기업가, SKM 회장",M,,19390101,
Q12619846,최종현,"기업인, 전 선경그룹 회장",M,,19291121,19980826
Q232285,최진실,South Korean actress,F,,19681224,20081002
Q56607377,최창근,"대한민국의 기업가, 고려아연 회장",M,,19470101,
Q18567542,최창원,,M,,19640827,
Q488742,최철한,South Korean Go player,M,,19850312,
Q16262161,최태민,대한민국의 기독교 전도사,M,,19120825,19940719
Q84040,최태원,기업인,M,,19601203,
Q56697751,최학배,"상인, 대성상회 대표",M,,19000101,19621002
Q56651613,최현열,"대한민국의 기업가, 전 NK그룹 회장",M,,19340101,
Q11629173,최현주,South Korean actress,F,,19800704,
Q19941294,추상록,,M,,19700801,
Q625291,추상미,Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Chu%20Sang-Mi.jpg,19730509,
Q16174033,추송웅,South Korean actor,M,,19410904,19851229
Q484489,키메라,South Korean singer,F,http://commons.wikimedia.org/wiki/Special:FilePath/Kimera%201985.jpg,19540110,
Q18800,타블로,"대한민국의 힙합 그룹 에픽하이의 리더이자 한국계 캐나다인 래퍼, 보컬, 프로듀서.",M,http://commons.wikimedia.org/wiki/Special:FilePath/Tablo%20at%20MaptheSoul%20Concert%20SanFrancisco%202009.jpg,19800722,
Q625775,타이거 JK,대한민국의 음악인,M,http://commons.wikimedia.org/wiki/Special:FilePath/Tiger%20JK.jpg,19740729,
Q270687,탕웨이,Chinese actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Tang%20Wei2.jpg,19791007,
Q10941620,태병렬,North Korean general,M,,19160101,19970204
Q16179807,태형철,North Korean politician,M,,19530101,
Q12621807,평원대군,,M,,,
Q7237869,폐비 신씨,연산군의 왕비,F,,14761215,15370516
Q12621857,폐비 유씨,Korean noblewoman,F,,,
Q496613,폐비 윤씨,Korean queen,F,,14550715,14820825
Q56701974,표문수,전 SK텔레콤 사장,M,,19530101,
Q56701970,표현구,"학자, 전 서울대 농대 학장",M,,,
Q113840,프란체스카 도너,대한민국의 전 영부인,F,http://commons.wikimedia.org/wiki/Special:FilePath/Franziska%20Donner%20in%201933.png,19000615,19920319
Q490410,하정우,대한민국의 배우,M,http://commons.wikimedia.org/wiki/Special:FilePath/Ha%20Jung%20Woo%20promoting%20The%20Tunnel.png,19780311,
Q487979,하하,South Korean entertainer,M,http://commons.wikimedia.org/wiki/Special:FilePath/HaHa%2C%20Running%20Man%20Bros%20US%20Tour%202014%20press%20conference%2C%20Dallas%2C%20December%2014.jpg,19790820,
Q17172386,하호정,South Korean Go player,F,,19800305,
Q625766,하희라,South Korean actress,F,,19691029,
Q496439,한가인,South Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Han%20Ga-in%20at%20the%20Secretly%2C%20Greatly%20premier01.jpg,19820202,
Q5646626,한강 (소설가),대한민국의 작가,F,http://commons.wikimedia.org/wiki/Special:FilePath/HanKang.jpg,19701127,
Q56433228,한경록,법조인 한상호의 자녀,M,,,
Q55735777,한대현,대한민국의 법조인,M,,19410101,
Q12623986,한말숙,Korean writer,F,,19311227,
Q5646649,한무숙,한국의 작가(소설가),F,,19181025,19930101
Q3703166,한상진,South Korean actor,M,,19771209,
Q55735805,한상호,법조인,M,,,
Q55735806,한성수,대한민국의 법조인,M,,19100101,19880506
Q12624116,한성주,,F,,19740923,
Q11663968,한승원 (소설가),South Korean writer,M,,19391013,
Q16875862,한승현,South Korean actor,M,,19821221,
Q56804591,한인옥,법조인 한성수의 자녀,F,,19380101,
Q483773,한재석,South Korean actor,M,,19730812,
Q486331,한정수,South Korean actor,M,,19731111,
Q12624327,한지승,South Korean film director,M,,19670128,
Q5646607,한지환,대한민국의 유도 선수,M,,19770805,
Q487293,한창화,South Korean footballer,M,,19221103,20060418
Q3548661,한태윤,South Korean actress and musician,F,,19831013,
Q497174,한학자,Wife of Sun Myung Moon and co-leader of the Unification Church,F,http://commons.wikimedia.org/wiki/Special:FilePath/Hak%20Ja%20Han.jpg,19430106,
Q262520,한혜진,South Korean actress,F,http://commons.wikimedia.org/wiki/Special:FilePath/Han%20Hye-Jin%20from%20acrofan.JPG,19811027,
Q484792,한확,Korean politician,M,,14000101,14560101
Q16173477,한효섭,South Korean politician,M,,,
Q16173860,함양옹주,,F,,,
Q21825414,함영준,,M,,19590302,
Q21825416,함태호,,M,,19300615,20160912
Q56668970,허경수,"기업가, 코스모그룹 회장",M,,,
Q56434961,허광수,"대한민국의 기업가, 삼양인터내셔널 회장",M,,19460101,
Q12624812,허기호,South Korean actor,M,,19520328,
Q4532603,허남식,"제33,34,35대 부산광역시장",M,,19490314,
Q12624816,허동수,"대한민국의 기업인, GS칼텍스 회장",M,,19430713,
Q56526082,허만정,대한민국의 독립운동가,M,,,
Q56526099,허신구,"기업가, GS리테일 명예회장",M,,,
Q12624868,허욱,South Korean actor,M,,19780324,
Q56526124,허유정,기업가 허광수의 자녀,F,,,
Q5731547,허장강,South Korean actor,M,,19250509,19750921
Q56668956,허재명,"기업가, 일진머티리얼즈 대표",M,,19710101,
Q16262220,허정구,대한민국의 기업가,M,,19110806,19990923
Q56668950,허정석,"기업가, 일진그룹 부회장",M,,19690101,
Q56526076,허준,"대한민국의 독립운동가, 기업가",M,,,
Q11286019,허준호,South Korean actor,M,,19640414,
Q56668974,허지연,기업가 허경수의 자녀,F,,,
Q12624909,허진규,"기업인, 일진그룹의 창업자",M,,19401210,
Q624392,허헌,politician,M,http://commons.wikimedia.org/wiki/Special:FilePath/%ED%97%88%ED%97%8C%EC%84%A0%EC%83%9D.jpg,18850101,19510801
Q484267,헌경왕후,Korean queen,F,,17350806,18160113
Q12624994,현기봉,일제 강점기의 관료,M,,18550101,19240101
Q624747,현덕왕후,Queen Consort of Munjong of Joseon and mother of Danjong of Joseon,F,,14180417,14410810
Q16177357,현영운,,M,,18680101,20000101
Q12625079,현영원,,M,,19270110,20061124
Q56421991,현영익,대한민국 국회 의사과장,M,,,
Q56422007,현영직,한국전쟁 당시 국군 중위,M,,,
Q11286457,현정은,,F,,19550126,
Q12625091,현준호,일제 강점기의 금융인,M,,18890829,19500928
Q6799467,혜빈 양씨,,F,,,14550101
Q16177903,혜은이,,F,,19560819,
Q311219,홍금보,Hong Kong actor,M,http://commons.wikimedia.org/wiki/Special:FilePath/SammoHung.jpg,19520107,
Q56805765,홍금식,대한민국의 법조인,M,,,
Q12625359,홍라희,"기업인, 전 삼성미술관 리움 관장",F,,19450715,
Q56805801,홍문자,법조인 홍금식의 자녀,F,,19410101,
Q6653890,홍봉한,,M,,,
Q56813876,홍석융,신라저축은행 전무,M,,,
Q16179644,홍석조,South Korean businessman,M,,19530108,
Q625257,홍석현,South Korean diplomat,M,,19491020,
Q16179683,홍성기,South Korean film director,M,,19241111,20010203
Q497270,홍성흔,South Korean baseball player,M,,19770228,
Q3724024,홍은희,South Korean actress,F,,19800217,
Q23939885,홍정도,,M,,19771111,
Q5894111,홍정욱,South Korean politician,M,,19700413,
Q56813786,홍준기,"대한민국의 기업인, 신라컨트리클럽 대표",M,,19270101,
Q12625503,홍진기,법조인,M,http://commons.wikimedia.org/wiki/Special:FilePath/%ED%99%8D%EC%A7%84%EA%B8%B0.png,19170317,19860713
Q18329053,홍화리,South Korean actress,F,,20050221,
Q12625557,화길옹주,,F,,,
Q12625582,화령옹주,,F,,,
Q12625634,화순옹주,,F,,17200101,17580101
Q20652176,화억옹주,,F,,,
Q488115,화완옹주,third daughter of King Yeongjo of Joseon,F,,17370101,18080101
Q12625669,화유옹주,,F,,,
Q10921480,화평옹주,,F,,,
Q493585,화협옹주,daughter of King Yeongjo of the Joseon dynasty in Korea,F,,17330101,17520101
Q625786,황병기,Korean musician,M,,19360531,20180131
Q12625854,황세옥,,F,,19740112,
Q624351,황신혜,Korean actress,F,,19630416,
Q2598021,황준묵,South Korean mathematician,M,http://commons.wikimedia.org/wiki/Special:FilePath/Hwang%20Jun-muk.jpg,19631027,
Q16183695,황해,South Korean actor,M,,19200306,20050209
Q483255,효령대군,son of King Taejong of Joseon Korean state,M,http://commons.wikimedia.org/wiki/Special:FilePath/Hyoreongdaegun.JPG,13960101,14860101
Q10944995,효빈 김씨,,F,,,14540101
Q484753,효정왕후,Korean royal consort,F,,18310101,19030101
Q483384,효현왕후,Korean royal consort,F,,18280101,18430101
Q6642702,효혜공주,daughter of King Jungjong,F,,15110613,15310506
Q5354230,훙톈밍,Hong Kong actor,M,,19740701,
Q12626130,휘신공주,,F,,,
Q469432,흥선대원군,"조선 말기의 왕족이자 정치가. 조선 고종의 아버지로, 파격적 개혁정치를 펼쳤다",M,http://commons.wikimedia.org/wiki/Special:FilePath/Heungseon%20Daewongun%20Portrait.jpg,18200101,18980101
Q12626222,흥완군,,M,,,
Q483010,흥친왕,Korean Joseon prince,M,http://commons.wikimedia.org/wiki/Special:FilePath/Heungchin%2002.jpg,18450730,19120909
Q485057,희빈 장씨,royal consort,F,,16591103,17011109
Q498166,희빈 홍씨,,F,,14940101,15810101
